intent,intent_size,dimensions,n_customers,support,stability_proxy
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R4@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2493,0.02670394292875735,0.9991977537103891
M3@0.3 & S1@0.3,2,MS,2488,0.026650385080925907,0.9879421221864951
M3@0.3 & S1@0.3 & S1@0.5,3,MS,2487,0.02663967351135962,0.9883393646964214
M2@0.3 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2484,0.026607538802660754,0.9935587761674718
M1@0.3 & M1@0.5 & R4@0.3 & S4@0.3 & S4@0.5,5,MRS,2483,0.026596827233094464,0.9959726137736609
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,7,FMS,2483,0.026596827233094464,0.9939589206604913
M3@0.3 & S1@0.3 & S1@0.5 & S1@0.7,4,MS,2482,0.026586115663528177,0.9887187751813054
M1@0.3 & M1@0.5 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,2470,0.026457576828732714,0.9979757085020243
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R4@0.3 & S4@0.3 & S4@0.5,8,FMRS,2466,0.02641473055046756,0.9979724249797243
M1@0.3 & M2@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MS,2465,0.02640401898090127,0.9922920892494929
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,9,FMRS,2464,0.02639330741133498,0.9987824675324676
M1@0.3 & R4@0.3 & R5@0.3 & R5@0.5,4,MR,2461,0.026361172702636118,0.9939049167005283
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & R3@0.3,6,FMR,2461,0.026361172702636118,0.9878098334010564
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & R3@0.7,8,FMR,2461,0.026361172702636118,0.9939049167005283
M1@0.3 & M1@0.5 & M1@0.7 & S3@0.3 & S3@0.5,5,MS,2455,0.026296903285238385,0.9942973523421589
R3@0.3 & S3@0.3 & S3@0.5 & S3@0.7,4,RS,2449,0.026232633867840655,0.9885667619436505
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & S1@0.3 & S1@0.5 & S1@0.7,7,FMS,2449,0.026232633867840655,0.9934667211106574
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & S4@0.3 & S4@0.5,7,FMRS,2448,0.026221922298274365,0.9955065359477124
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2446,0.02620049915914179,0.9963205233033524
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R5@0.3 & R5@0.5,7,FMR,2445,0.026189787589575502,0.9959100204498977
M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R4@0.3,5,MR,2444,0.026179076020009212,0.9954991816693944
F1@0.3 & F1@0.5 & F1@0.7 & R1@0.3 & R2@0.3 & R2@0.5,6,FR,2444,0.026179076020009212,0.9897708674304418
M1@0.3 & M1@0.5 & M1@0.7 & S3@0.3 & S3@0.5 & S3@0.7,6,MS,2443,0.026168364450442922,0.997134670487106
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R4@0.3,8,FMR,2442,0.026157652880876636,0.9959049959049959
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & S3@0.3 & S3@0.5,8,FMS,2442,0.026157652880876636,0.9971334971334971
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & S4@0.3 & S4@0.5,7,FMS,2441,0.026146941311310345,0.9954936501433839
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMS,2440,0.02613622974174406,0.9959016393442623
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & S3@0.3 & S3@0.5 & S3@0.7,9,FMS,2439,0.02612551817217777,0.997949979499795
M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5,8,MRS,2436,0.026093383463478902,0.9991789819376026
M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,9,MRS,2434,0.026071960324346326,0.9991783073130649
M3@0.3 & R1@0.3,2,MR,2432,0.02605053718521375,0.9769736842105263
M4@0.3 & R3@0.3 & S5@0.3,3,MRS,2431,0.02603982561564746,0.9893048128342246
M4@0.3 & R3@0.3 & S5@0.3 & S5@0.5,4,MRS,2430,0.026029114046081173,0.9897119341563786
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M5@0.3,5,FM,2430,0.026029114046081173,0.980246913580247
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5,11,FMRS,2430,0.026029114046081173,0.9995884773662551
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & R3@0.3 & R3@0.5 & R3@0.7 & S5@0.3 & S5@0.5 & S5@0.7,12,FMRS,2429,0.026018402476514883,0.9995883079456567
M5@0.3 & R5@0.3,2,MR,2427,0.025996979337382306,0.9793984342810054
M1@0.3 & M1@0.5 & R1@0.3 & S5@0.3 & S5@0.5,5,MRS,2421,0.025932709919984576,0.9975216852540273
M1@0.3 & M1@0.5 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2419,0.025911286780852,0.9975196362133113
M1@0.3 & M2@0.3 & R5@0.3 & R5@0.5 & R5@0.7,5,MR,2412,0.02583630579388798,0.9929519071310116
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2405,0.025761324806923957,0.9991683991683992
M4@0.3 & M4@0.5 & M4@0.7 & R4@0.3,4,MR,2396,0.02566492068082736,0.9853923205342237
M4@0.3 & M4@0.5 & R3@0.3 & R3@0.5,4,MR,2395,0.025654209111261074,0.9837160751565762
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R2@0.3 & R2@0.5,7,FMR,2395,0.025654209111261074,0.9891440501043841
M4@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2393,0.025632785972128497,0.9895528625156707
M1@0.3 & M1@0.5 & R1@0.3 & R1@0.5 & R1@0.7,5,MR,2391,0.025611362832995917,0.9953994144709326
M4@0.3 & R5@0.3 & R5@0.5 & S5@0.3,4,MRS,2390,0.02560065126342963,0.9953974895397489
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R5@0.3 & R5@0.5 & R5@0.7,8,FMR,2388,0.025579228124297054,0.9958123953098827
M4@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5,5,MRS,2385,0.025547093415598188,0.9953878406708595
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R1@0.3 & R1@0.5 & R1@0.7,8,FMR,2373,0.025418554580802725,0.9978929624947324
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & S3@0.3 & S3@0.5,6,FRS,2372,0.025407843011236435,0.9924114671163575
M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3,6,MRS,2369,0.02537570830253757,0.9970451667370198
M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5,7,MRS,2368,0.02536499673297128,0.997043918918919
F1@0.3 & F1@0.5 & F1@0.7 & R3@0.3 & S3@0.3 & S3@0.5 & S3@0.7,7,FRS,2366,0.025343573593838705,0.9936601859678783
M2@0.3 & M2@0.5 & S1@0.3 & S1@0.5,4,MS,2359,0.025268592606874685,0.9936413734633319
M2@0.3 & M2@0.5 & S1@0.3 & S1@0.5 & S1@0.7,5,MS,2358,0.025257881037308395,0.9936386768447837
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & R1@0.3,5,FMR,2355,0.025225746328609532,0.9872611464968153
R4@0.3 & R4@0.5 & R4@0.7 & S1@0.3,4,RS,2352,0.025193611619910666,0.9944727891156463
R4@0.3 & R4@0.5 & R4@0.7 & S1@0.3 & S1@0.5,5,RS,2351,0.025182900050344376,0.994470438111442
R4@0.3 & R4@0.5 & R4@0.7 & S1@0.3 & S1@0.5 & S1@0.7,6,RS,2346,0.025129342202512936,0.994458653026428
M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2346,0.025129342202512936,0.9970161977834612
M4@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2345,0.025118630632946646,0.9953091684434968
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & S1@0.3 & S1@0.5 & S1@0.7,8,FMS,2339,0.025054361215548913,0.9957246686618213
M3@0.3 & M3@0.5 & M3@0.7 & R3@0.3 & R3@0.5,5,MR,2334,0.025000803367717473,0.9922879177377892
M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & S5@0.3,5,MRS,2334,0.025000803367717473,0.9965724078834619
M2@0.3 & R1@0.3 & S5@0.3 & S5@0.5,4,MRS,2333,0.024990091798151183,0.9931418774110587
M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & S5@0.3 & S5@0.5,6,MRS,2332,0.024979380228584893,0.9965694682675815
R4@0.3 & R4@0.5 & S3@0.3,3,RS,2331,0.024968668659018606,0.9897039897039897
M1@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5,6,MRS,2328,0.02493653395031974,0.9982817869415808
M2@0.3 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,5,MRS,2327,0.024925822380753453,0.9931241942415127
M1@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2326,0.024915110811187163,0.998280309544282
M4@0.3 & R4@0.3 & R4@0.5 & R4@0.7,4,MR,2324,0.024893687672054587,0.9823580034423408
R4@0.3 & R4@0.5 & S3@0.3 & S3@0.5,4,RS,2324,0.024893687672054587,0.9909638554216867
M2@0.3 & R5@0.3 & S4@0.3,3,MRS,2321,0.02486155296335572,0.989659629470056
M2@0.3 & R5@0.3 & S4@0.3 & S4@0.5,4,MRS,2319,0.024840129824223144,0.9905131522207848
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R2@0.3 & R2@0.5 & R2@0.7 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2317,0.024818706685090567,0.9991368148467846
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & M5@0.5 & M5@0.7 & S5@0.3 & S5@0.5,8,FMS,2313,0.02477586040682541,0.9974059662775616
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R4@0.5 & R4@0.7 & S1@0.3 & S1@0.5 & S1@0.7,9,FRS,2313,0.02477586040682541,0.9974059662775616
M2@0.3 & M3@0.3 & R5@0.3 & R5@0.5,4,MR,2312,0.024765148837259124,0.990916955017301
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & M5@0.5 & M5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,9,FMS,2312,0.024765148837259124,0.9974048442906575
M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2310,0.024743725698126547,0.9965367965367965
R5@0.3 & S1@0.3,2,RS,2307,0.02471159098942768,0.9917641959254443
R5@0.3 & S1@0.3 & S1@0.5,3,RS,2306,0.02470087941986139,0.9917606244579358
M2@0.3 & M2@0.5 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5,6,MRS,2304,0.024679456280728814,0.9978298611111112
M2@0.3 & M2@0.5 & M2@0.7 & R2@0.3 & R2@0.5,5,MR,2302,0.024658033141596238,0.9921807124239791
M1@0.3 & M2@0.3 & R3@0.3 & S5@0.3 & S5@0.5,5,MRS,2299,0.02462589843289737,0.9952153110047847
M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R4@0.5 & R4@0.7,6,MR,2299,0.02462589843289737,0.994780339277947
M2@0.3 & M2@0.5 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2299,0.02462589843289737,0.9978251413658112
R5@0.3 & S1@0.3 & S1@0.5 & S1@0.7,4,RS,2298,0.024615186863331084,0.9917319408181027
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R1@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2297,0.024604475293764794,0.9973878972572922
M1@0.3 & M2@0.3 & R5@0.3 & S5@0.3 & S5@0.5,5,MRS,2294,0.02457234058506593,0.9960767218831735
R5@0.3 & S3@0.3,2,RS,2293,0.02456162901549964,0.98430004361099
M1@0.3 & M2@0.3 & R4@0.3 & S5@0.3 & S5@0.5,5,MRS,2293,0.02456162901549964,0.9947666812036633
M1@0.3 & M2@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2291,0.024540205876367065,0.9956350938454823
R5@0.3 & S3@0.3 & S3@0.5,3,RS,2289,0.024518782737234488,0.9847094801223242
M1@0.3 & M2@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2288,0.024508071167668198,0.9960664335664335
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & R4@0.3,5,FMR,2286,0.02448664802853562,0.9886264216972879
F1@0.3 & F1@0.5 & F1@0.7 & R5@0.3 & S1@0.3 & S1@0.5,6,FRS,2284,0.024465224889403045,0.9956217162872154
M1@0.3 & M2@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,6,MRS,2283,0.024454513319836755,0.9951817783618047
F1@0.3 & F1@0.5 & F1@0.7 & R5@0.3 & S1@0.3 & S1@0.5 & S1@0.7,7,FRS,2283,0.024454513319836755,0.9956197985107315
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5 & R5@0.7,6,MR,2277,0.024390243902439025,0.9951690821256038
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & S5@0.3,5,MRS,2276,0.024379532332872735,0.9973637961335676
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & S5@0.3 & S5@0.5,6,MRS,2275,0.02436882076330645,0.9973626373626374
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2272,0.024336686054607582,0.9973591549295775
M2@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2268,0.02429383977634243,0.9947089947089947
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2267,0.02428312820677614,0.9982355535950596
M2@0.3 & R3@0.3 & S4@0.3,3,MRS,2265,0.024261705067643562,0.9876379690949227
M2@0.3 & R3@0.3 & S4@0.3 & S4@0.5,4,MRS,2264,0.024250993498077272,0.9876325088339223
R4@0.3 & R5@0.3 & S4@0.3,3,RS,2261,0.02421885878937841,0.978328173374613
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R4@0.3 & S5@0.3 & S5@0.5,8,FMRS,2261,0.02421885878937841,0.9973463069438302
R4@0.3 & R5@0.3 & S4@0.3 & S4@0.5,4,RS,2260,0.02420814721981212,0.9787610619469027
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M2@0.3 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2260,0.02420814721981212,0.9973451327433628
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R2@0.3 & R2@0.5 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2260,0.02420814721981212,0.9986725663716814
M1@0.3 & M1@0.5 & R3@0.3 & S4@0.3 & S4@0.5,5,MRS,2258,0.024186724080679543,0.996014171833481
M2@0.3 & M3@0.3 & M3@0.5 & S5@0.3 & S5@0.5,5,MS,2257,0.024176012511113253,0.9898094816127603
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R2@0.3 & R2@0.5,8,FMR,2255,0.024154589371980676,0.9955654101995566
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R4@0.5 & R4@0.7,9,FMR,2254,0.02414387780241439,0.9977817213842058
M2@0.3 & R4@0.3 & R5@0.3 & R5@0.5,4,MR,2251,0.024111743093715523,0.9893380719680143
M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,7,MRS,2249,0.024090319954582946,0.997332147621165
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & R5@0.3 & R5@0.5 & R5@0.7 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2249,0.024090319954582946,0.9986660738105825
M1@0.3 & M1@0.5 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,2246,0.02405818524588408,0.9977738201246661
M2@0.3 & M3@0.3 & M3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,MS,2245,0.02404747367631779,0.9902004454342984
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R3@0.3 & S4@0.3 & S4@0.5,8,FMRS,2242,0.024015338967618927,0.9982158786797503
R2@0.3 & R3@0.3 & R3@0.5 & S5@0.3,4,RS,2241,0.024004627398052637,0.9933065595716198
R4@0.3 & R4@0.5 & S3@0.3 & S3@0.5 & S3@0.7,5,RS,2241,0.024004627398052637,0.9933065595716198
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,9,FMRS,2240,0.023993915828486347,0.9986607142857142
R2@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5,5,RS,2239,0.02398320425892006,0.9937472085752568
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R3@0.3 & R3@0.5,8,FMR,2239,0.02398320425892006,0.9955337204108977
M1@0.3 & M1@0.5 & M1@0.7 & S1@0.3 & S1@0.5,5,MS,2237,0.023961781119787483,0.9964237818506929
M2@0.3 & R1@0.3 & R1@0.5 & R1@0.7,4,MR,2235,0.023940357980654907,0.9870246085011186
M1@0.3 & M1@0.5 & M1@0.7 & S1@0.3 & S1@0.5 & S1@0.7,6,MS,2235,0.023940357980654907,0.9968680089485459
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & S1@0.3 & S1@0.5,8,FMS,2234,0.023929646411088617,0.9977618621307073
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & M1@0.5 & M1@0.7 & S1@0.3 & S1@0.5 & S1@0.7,9,FMS,2233,0.023918934841522327,0.9977608598298253
M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & R3@0.5 & R3@0.7,6,MR,2230,0.023886800132823464,0.9955156950672646
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2230,0.023886800132823464,0.9973094170403587
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & R5@0.3 & R5@0.5,7,FMR,2229,0.023876088563257174,0.9955136832660386
M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5,7,MRS,2225,0.02383324228499202,0.9986516853932584
M2@0.3 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,MRS,2223,0.023811819145859444,0.9937022042285201
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R3@0.3 & S5@0.3 & S5@0.5 & S5@0.7,8,FMRS,2222,0.023801107576293154,0.995949594959496
R2@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,6,RS,2221,0.023790396006726864,0.9941467807294012
M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,8,MRS,2218,0.023758261298028,0.9990982867448152
M2@0.3 & M3@0.3 & R4@0.3 & R4@0.5,4,MR,2214,0.023715415019762844,0.9896115627822945
M4@0.3 & R3@0.3 & R3@0.5 & R3@0.7,4,MR,2214,0.023715415019762844,0.983739837398374
M1@0.3 & R4@0.3 & R4@0.5 & S4@0.3 & S4@0.5,5,MRS,2209,0.023661857171931405,0.9959257582616569
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R4@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2209,0.023661857171931405,0.9986419194205522
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R4@0.3 & R5@0.3 & R5@0.5,7,FMR,2208,0.023651145602365115,0.9932065217391305
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & R3@0.3 & R3@0.5,7,FMR,2208,0.023651145602365115,0.9923007246376812
M2@0.3 & M2@0.5 & R2@0.3 & R2@0.5 & R2@0.7,5,MR,2201,0.023576164615401095,0.9940935938209905
R5@0.3 & S3@0.3 & S3@0.5 & S3@0.7,4,RS,2200,0.023565453045834805,0.9895454545454545
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R1@0.3 & R1@0.5 & R1@0.7,7,FMR,2198,0.023544029906702228,0.9931756141947224
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R3@0.3 & S4@0.3 & S4@0.5,7,FMRS,2197,0.02353331833713594,0.9954483386436049
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & R3@0.3 & S4@0.3 & S4@0.5 & S4@0.7,8,FMRS,2196,0.02352260676756965,0.9959016393442623
M1@0.3 & R4@0.3 & R4@0.5 & S4@0.3 & S4@0.5 & S4@0.7,6,MRS,2193,0.023490472058870785,0.9981760145918832
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R4@0.5 & S4@0.3 & S4@0.5,8,FMRS,2190,0.023458337350171922,0.9986301369863013
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R4@0.3 & R4@0.5 & S4@0.3 & S4@0.5 & S4@0.7,9,FMRS,2189,0.023447625780605632,0.9990863407948835
R4@0.3 & R5@0.3 & S4@0.3 & S4@0.5 & S4@0.7,5,RS,2184,0.02339406793277419,0.9880952380952381
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & R5@0.5 & R5@0.7,9,FMR,2182,0.023372644793641612,0.9977085242896425
M2@0.3 & M2@0.5 & R3@0.3 & R4@0.3,4,MR,2180,0.023351221654509036,0.9899082568807339
M1@0.3 & R3@0.3 & R4@0.3 & R4@0.5,4,MR,2179,0.023340510084942746,0.9940339605323543
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & M3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FMS,2177,0.02331908694581017,0.9954065227377125
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R4@0.3 & R4@0.5 & S5@0.3 & S5@0.5 & S5@0.7,11,FMRS,2177,0.02331908694581017,0.9995406522737712
M5@0.3 & R3@0.3,2,MR,2173,0.023276240667545016,0.9733087896916705
M4@0.3 & M4@0.5 & R5@0.3 & R5@0.5 & R5@0.7,5,MR,2173,0.023276240667545016,0.9875747814081914
F1@0.3 & F1@0.5 & F1@0.7 & M1@0.3 & R3@0.3 & R4@0.3 & R4@0.5,7,FMR,2171,0.02325481752841244,0.9953938277291571
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R4@0.5 & S3@0.3 & S3@0.5,7,FRS,2171,0.02325481752841244,0.9972362966374942
F1@0.3 & F1@0.5 & F1@0.7 & R4@0.3 & R4@0.5 & S3@0.3 & S3@0.5 & S3@0.7,8,FRS,2168,0.023222682819713573,0.9976937269372693
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & M4@0.5 & M4@0.7 & R4@0.3,7,FMR,2166,0.023201259680580996,0.9930747922437673
F1@0.3 & F1@0.5 & F1@0.7 & M3@0.3 & M3@0.5 & M3@0.7 & R5@0.3 & S5@0.3 & S5@0.5 & S5@0.7,10,FMRS,2166,0.023201259680580996,0.9990766389658357
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & M2@0.7 & R3@0.3 & R3@0.5 & R3@0.7,9,FMR,2164,0.02317983654144842,0.9976894639556377
F1@0.3 & F1@0.5 & F1@0.7 & M5@0.3 & R5@0.3,5,FMR,2162,0.023158413402315843,0.9916743755781684
M4@0.3 & M4@0.5 & M4@0.7 & R5@0.3,4,MR,2160,0.023136990263183263,0.9879629629629629
F1@0.3 & F1@0.5 & F1@0.7 & M4@0.3 & R5@0.3 & R5@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FMRS,2160,0.023136990263183263,0.9986111111111111
F1@0.3 & F1@0.5 & F1@0.7 & R2@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5,8,FRS,2158,0.023115567124050686,0.9976830398517146
F1@0.3 & F1@0.5 & F1@0.7 & R2@0.3 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5 & S5@0.7,9,FRS,2156,0.02309414398491811,0.9976808905380334
M1@0.3 & R4@0.3 & R4@0.5 & R5@0.3,4,MR,2154,0.023072720845785533,0.9921077065923862
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M2@0.5 & R2@0.3 & R2@0.5 & R2@0.7,8,FMR,2154,0.023072720845785533,0.9967502321262767
M4@0.3 & M4@0.5 & R2@0.3,3,MR,2151,0.023040586137086667,0.9767549976754998
M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & S5@0.3,5,MRS,2150,0.02302987456752038,0.9948837209302326
M3@0.3 & M3@0.5 & M3@0.7 & S4@0.3,4,MS,2149,0.02301916299795409,0.9883666821777571
M3@0.3 & M3@0.5 & R3@0.3 & R3@0.5 & S5@0.3 & S5@0.5,6,MRS,2149,0.02301916299795409,0.9948813401582132
R2@0.3 & R2@0.5 & R3@0.3 & S5@0.3,4,RS,2148,0.0230084514283878,0.9883612662942272
R2@0.3 & R2@0.5 & R3@0.3 & S5@0.3 & S5@0.5,5,RS,2147,0.022997739858821514,0.9888216115510013
M3@0.3 & M3@0.5 & R4@0.3 & R5@0.3,4,MR,2145,0.022976316719688937,0.9790209790209791
M1@0.3 & R1@0.3 & R1@0.5 & S5@0.3 & S5@0.5,5,MRS,2144,0.022965605150122647,0.9953358208955224
M3@0.3 & M3@0.5 & M3@0.7 & S4@0.3 & S4@0.5,5,MS,2144,0.022965605150122647,0.988339552238806
F1@0.3 & F1@0.5 & F1@0.7 & M2@0.3 & M3@0.3 & R4@0.3 & R4@0.5,7,FMR,2143,0.02295489358055636,0.9953336444237051
M3@0.3 & R2@0.3 & R2@0.5 & S5@0.3,4,MRS,2142,0.02294418201099007,0.9939309056956116
